,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
0,KOGAN,KALED32SMTZA,China,156.0,4.0,Televisions
1,KOGAN,KALED32XXXZB,China,131.0,5.0,Televisions
2,JVC,LT-50N530Z,China,386.0,3.5,Televisions
3,TEAC,LED2402FV,China,96.0,4.0,Televisions
4,TEAC,LEDV2416FV,China,96.0,4.0,Televisions
5,SUNVIEW,SA28ADEHDP,China,91.0,5.5,Televisions
6,WINTAL,15LED14HD,China,37.0,6.0,Televisions
7,KONKA,KDL55JT611A,China,354.0,5.0,Televisions
8,SAMSUNG,UA85HU8500W,Malaysia,773.0,5.0,Televisions
9,SHARP,LC-60LE360X,Malaysia,453.0,4.5,Televisions
10,SHARP,,Malaysia,454.0,5.5,Televisions
11,SHARP,LC-70LE360X,Malaysia,454.0,5.5,Televisions
12,SAMSUNG,UA40H5303AW,Malaysia,163.0,5.5,Televisions
13,SAMSUNG,UA58H5200AW,Malaysia,249.0,6.0,Televisions
14,SAMSUNG,UA48H4200AW,Malaysia,152.0,7.0,Televisions
15,SAMSUNG,UA55H6800,Malaysia,239.0,6.0,Televisions
16,SAMSUNG,UA55H6800AS,Malaysia,239.0,6.0,Televisions
17,SAMSUNG,UA55H6800AW,Malaysia,239.0,6.0,Televisions
18,SAMSUNG,UA48H6800,Malaysia,199.0,6.0,Televisions
19,SAMSUNG,UA48H6800AS,Malaysia,199.0,6.0,Televisions
20,SAMSUNG,UA48H6800AW,Malaysia,199.0,6.0,Televisions
21,BANG & OLUFSEN,BeoVision Avant 55,"Denmark,Czechia",618.0,2.0,Televisions
22,VEON,V55FHD,China,404.0,4.0,Televisions
23,VEON,V39FHDC,China,189.0,5.0,Televisions
24,BANG & OLUFSEN,BeoVision Avant,"Czechia,Denmark",1136.0,3.0,Televisions
25,BANG & OLUFSEN,BeoVision Avant 85,"Czechia,Denmark",1136.0,3.0,Televisions
26,CHANGHONG,LED65C5500I,China,372.0,6.0,Televisions
27,SHARP,LC-32LE360X,Malaysia,126.0,5.0,Televisions
28,MILLENNIUS,MLED65F03D3DS,China,650.0,3.5,Televisions
29,HISENSE,65K680UAD,China,512.0,4.5,Televisions
30,HISENSE,40K220PW,China,174.0,5.5,Televisions
31,HISENSE,55K680UAD,China,476.0,3.5,Televisions
32,RV MEDIA,041969,Hong Kong,85.0,4.0,Televisions
33,RV MEDIA,042307,Hong Kong,92.0,3.0,Televisions
34,HISENSE,32K220W,China,144.0,4.5,Televisions
35,PANASONIC,TH-48AX670Z,Malaysia,404.0,3.0,Televisions
36,PANASONIC,TH-55AX670Z,Malaysia,495.0,3.0,Televisions
37,HISENSE,42K320UW,China,237.0,4.5,Televisions
38,WINTAL,32LED15HD,China,96.0,6.0,Televisions
39,WINTAL,42LED15FHD,China,163.0,6.0,Televisions
40,WINTAL,50LED15FHD,China,235.0,5.5,Televisions
41,SHARP,LC32LE265,Malaysia,116.0,5.5,Televisions
42,SHARP,LC-32LE265X,Malaysia,116.0,5.5,Televisions
43,SHARP,LC-32LE265X-WH,Malaysia,116.0,5.5,Televisions
44,SHARP,LC40LE265,Malaysia,186.0,5.0,Televisions
45,SHARP,LC-40LE265X,Malaysia,186.0,5.0,Televisions
46,SHARP,LC-40LE265X-WH,Malaysia,186.0,5.0,Televisions
47,SHARP,LC-40LE460X,China,232.0,4.0,Televisions
48,PALSONIC,TFTV501UHD,China,422.0,3.0,Televisions
49,PANASONIC,TH-65AX900Z,Japan,811.0,2.5,Televisions
50,PANASONIC,TH-85X940Z,Japan,1190.0,3.0,Televisions
51,KONKA,KDL40ES620A,China,255.0,4.5,Televisions
52,KONKA,KDL40MT627AN,China,225.0,5.0,Televisions
53,PALSONIC,TFTV6055M,China,93.0,4.5,Televisions
54,PALSONIC,TFTV6055MW,China,93.0,4.5,Televisions
55,PALSONIC,TFTV6055M/W,China,93.0,4.5,Televisions
56,SONIQ,S48V14A-AU,China,330.0,4.0,Televisions
57,SONIQ,S48V14A-NZ,China,330.0,4.0,Televisions
58,BEXA,BXE4814AU,China,330.0,4.0,Televisions
59,BEXA,BXE4814NZ,China,330.0,4.0,Televisions
62,SENZU,SU48SE-V14AAU,China,330.0,4.0,Televisions
63,SENZU,SU48SE-V14ANZ,China,330.0,4.0,Televisions
64,SONIQ,S40V14A-AU,China,240.0,4.0,Televisions
65,SONIQ,S40V14A-NZ,China,240.0,4.0,Televisions
66,SHARP,LC-60LE660X,Malaysia,399.0,5.0,Televisions
67,SHARP,LC-70LE660X,Malaysia,469.0,5.5,Televisions
68,TEAC,LEDV2816FV,China,119.0,4.5,Televisions
69,TEAC,LEDV1916FV,China,84.0,3.5,Televisions
70,TEAC,LEDV2216FV,China,108.0,3.0,Televisions
71,KOGAN,KALED32SMTZB,China,164.0,4.0,Televisions
72,DICK SMITH,GE6870,China,82.0,3.5,Televisions
73,DICK SMITH,GE6880,China,450.0,3.5,Televisions
74,BLAUPUNKT,BP2212MHDV,China,76.0,4.5,Televisions
75,BLAUPUNKT,BP5040UHD,China,353.0,4.0,Televisions
76,SHARP,LC-40LE660X,Malaysia,231.0,4.0,Televisions
77,SAMSUNG,LH48EBDWLGU/XY,Malaysia,221.0,5.5,Televisions
78,SHARP,LC-50LE460X,Malaysia,336.0,4.0,Televisions
79,SKYWORTH,42E510,China,275.0,3.5,Televisions
80,LG,42LY960H-TA,"Indonesia,South Korea",165.0,6.0,Televisions
81,LG,105UC9T-TA,"South Korea,Indonesia",1066.0,4.5,Televisions
82,DICK SMITH,GE6878,China,260.0,5.0,Televisions
83,DICK SMITH,GE6871,China,103.0,3.5,Televisions
84,DICK SMITH,GE6872,China,94.0,4.5,Televisions
85,DICK SMITH,GE6875,China,157.0,4.0,Televisions
86,DICK SMITH,GE6876,China,153.0,4.0,Televisions
87,DICK SMITH,GE6877,China,240.0,4.0,Televisions
88,DICK SMITH,GE6932,China,94.0,4.5,Televisions
89,DICK SMITH,GE6933,China,94.0,4.5,Televisions
90,LG,79UG880T-TA,"Indonesia,South Korea",599.0,5.5,Televisions
91,LG,47LY960H-TA,"Indonesia,South Korea",188.0,6.0,Televisions
92,LG,55LY960H-TA,"South Korea,Indonesia",225.0,6.0,Televisions
93,LG,60LY960H-TA,"Indonesia,South Korea",248.0,7.0,Televisions
94,KOGAN,KALED32XXXVA,China,135.0,4.5,Televisions
95,KOGAN,KALED32DVDVA,China,134.0,4.5,Televisions
96,SONIQ,65” UltraHD LED LCD Smart TV,China,620.0,3.5,Televisions
97,PALSONIC,TFTV6066M,China,97.0,4.0,Televisions
98,PALSONIC,TFTV6066M / MW,China,97.0,4.0,Televisions
99,PALSONIC,TFTV6066MW,China,97.0,4.0,Televisions
100,VEON,VN42S90LED,China,240.0,4.0,Televisions
101,VEON,VN50S90LED,China,444.0,3.0,Televisions
102,DICK SMITH,GE6987,China,189.0,5.0,Televisions
103,TANDY,GE6922,China,94.0,4.5,Televisions
104,TANDY,GE6923,China,153.0,4.0,Televisions
105,BAUHN,ATV32H-014,China,144.0,4.5,Televisions
106,KOGAN,KALED19DVDVB ,China,76.0,4.0,Televisions
107,VIANO,"15.6"" HD LED LCD TV",China,34.0,6.0,Televisions
108,VIANO,LEDTV15HD,China,34.0,6.0,Televisions
109,HISENSE,32D36,China,116.0,5.5,Televisions
110,BANG & OLUFSEN,BeoVision Avant 75,"Czechia,Denmark",1009.0,2.5,Televisions
111,PANASONIC,TH-40CS650A,Malaysia,148.0,6.0,Televisions
112,PANASONIC,TH-50CS650A,Malaysia,207.0,6.0,Televisions
113,PANASONIC,TH-55CS650A,Malaysia,265.0,6.0,Televisions
114,BAUHN,ATV185-014,China,80.0,4.0,Televisions
115,JVC,LT-32ND35A,China,135.0,4.5,Televisions
116,PANASONIC,TH-40CS650Z,Malaysia,148.0,6.0,Televisions
117,PANASONIC,TH-55CS650Z,Malaysia,265.0,6.0,Televisions
118,PANASONIC,TH-50CS650Z,Malaysia,207.0,6.0,Televisions
119,PANASONIC,TH-32C400A,Malaysia,130.0,5.0,Televisions
120,PANASONIC,TH-40C400A,Malaysia,200.0,4.5,Televisions
121,SAMSUNG,UA40J5100AW,Malaysia,160.0,5.5,Televisions
122,GVA,G32TDC15,China,93.0,6.0,Televisions
123,GVA,G32TV15,China,138.0,4.5,Televisions
124,PANASONIC,TH-60C430Z,Malaysia,382.0,5.0,Televisions
125,PANASONIC,TH-50C400Z,Malaysia,225.0,6.0,Televisions
126,PANASONIC,TH-40C400Z,Malaysia,200.0,4.5,Televisions
127,PANASONIC,TH-24C400Z,Malaysia,93.0,4.5,Televisions
128,PANASONIC,TH-32C400Z,Malaysia,130.0,4.5,Televisions
129,SAMSUNG,HG32AD670AW,Malaysia,101.0,6.0,Televisions
130,SAMSUNG,HG40AD450BW,Malaysia,116.0,7.0,Televisions
131,SAMSUNG,HG40AD470BW,Malaysia,126.0,6.0,Televisions
132,SAMSUNG,HG40AD670CW,Malaysia,167.0,5.5,Televisions
133,SAMSUNG,HG48AD670CW,Malaysia,191.0,6.0,Televisions
134,BLAUPUNKT,BP5520FHD,China,319.0,5.0,Televisions
135,BLAUPUNKT,BP4021FHDV,China,179.0,5.0,Televisions
136,JVC,LT-50N550A,China,270.0,5.0,Televisions
137,PALSONIC,TFTV4355FL,China,222.0,4.5,Televisions
138,PALSONIC,TFTV805LED,China,122.0,5.0,Televisions
139,PANASONIC,TH-32CS600Z,Malaysia,112.0,5.5,Televisions
140,PANASONIC,TH-42C400Z,Malaysia,229.0,4.5,Televisions
141,PANASONIC,TH-65CS610Z,Malaysia,363.0,6.0,Televisions
142,PANASONIC,TH--60CS610Z,Malaysia,290.0,6.0,Televisions
143,PANASONIC,TH-40CS610Z,Malaysia,148.0,6.0,Televisions
144,PANASONIC,TH-40CS610A,Malaysia,148.0,6.0,Televisions
145,PANASONIC,TH-50CS610A,Malaysia,210.0,6.0,Televisions
146,PANASONIC,TH-55CS610A,Malaysia,269.0,6.0,Televisions
147,PANASONIC,TH-60CS610A,Malaysia,290.0,6.0,Televisions
148,PANASONIC,TH-65CS610A,Malaysia,363.0,6.0,Televisions
149,PALSONIC,TFTV4855FL,China,330.0,4.0,Televisions
150,PALSONIC,TFTV8055M,China,117.0,5.5,Televisions
151,PALSONIC,TFTV700M,China,53.0,8.0,Televisions
152,RV MEDIA,042701,China,92.0,4.5,Televisions
153,BAUHN,ATVS55-315,China,433.0,3.5,Televisions
154,BAUHN,ATV50F-415,China,339.0,4.0,Televisions
155,PANASONIC,TH-32C410Z,Malaysia,130.0,4.5,Televisions
156,JVC,LT-48N540P,China,315.0,4.0,Televisions
157,SONY,KD-75X9400C,Malaysia,953.0,3.0,Televisions
158,JVC,LT-42N530P,China,229.0,4.5,Televisions
159,SAMSUNG,UA75JU7000W,Malaysia,626.0,4.5,Televisions
160,TECO,LED19EHRTBBF,China,83.0,3.5,Televisions
161,TECO,LED22EFRTBBF,China,98.0,3.5,Televisions
162,TECO,LED19EHRDTBBF,China,83.0,3.5,Televisions
163,TECO,LED22EFRDTBBF,China,98.0,3.5,Televisions
164,KOGAN,KALED40XXXZC,China,184.0,5.0,Televisions
165,GVA,G22TDC15,China,86.0,4.0,Televisions
166,GVA,G22TV15,China,86.0,4.0,Televisions
167,GVA,"GVAMTC 22"" TV'S",China,86.0,4.0,Televisions
168,SAMSUNG,HG32AD470SW,South Korea,93.0,6.0,Televisions
169,VIANO,LEDTV60FHD,China,401.0,5.0,Televisions
170,SAMSUNG,UA32J4003AW,Malaysia,89.0,6.0,Televisions
171,DICK SMITH,GE6930,China,145.0,4.5,Televisions
172,DICK SMITH,GE6980,China,76.0,4.0,Televisions
173,DICK SMITH,GE6983,China,106.0,4.0,Televisions
174,DICK SMITH,GE6981,China,94.0,4.0,Televisions
175,PANASONIC,TH-50CX700A,Malaysia,320.0,4.0,Televisions
176,PANASONIC,TH-50CX740A,Malaysia,320.0,4.0,Televisions
177,PANASONIC,TH-50CX7x0A,Malaysia,320.0,4.0,Televisions
178,PANASONIC,TH-55CX640A,Malaysia,461.0,3.5,Televisions
179,RV MEDIA,042419,China,109.0,2.5,Televisions
180,PANASONIC,TH-55CX700A,Malaysia,446.0,3.5,Televisions
181,PANASONIC,TH-55CX740A,Malaysia,446.0,3.5,Televisions
182,PANASONIC,TH-55CX7x0A,Malaysia,446.0,3.5,Televisions
183,PANASONIC,TH-60CX700A,Malaysia,547.0,3.5,Televisions
184,RV MEDIA,042702,China,205.0,3.0,Televisions
185,PANASONIC,TH-65CX640A,Malaysia,511.0,4.5,Televisions
186,PANASONIC,TH-65CX700A,Malaysia,511.0,4.5,Televisions
187,PANASONIC,TH-65CX740A,Malaysia,511.0,4.5,Televisions
188,PANASONIC,TH-65CXxy0A,Malaysia,511.0,4.5,Televisions
189,PANASONIC,TH-40CX610Z,Malaysia,224.0,4.0,Televisions
190,PANASONIC,TH-50CX610Z,Malaysia,289.0,4.5,Televisions
191,PANASONIC,TH-55CX640Z,Malaysia,461.0,3.5,Televisions
192,PANASONIC,TH-55CX700Z,Malaysia,446.0,3.5,Televisions
193,PANASONIC,TH-60CX640Z,Malaysia,547.0,3.5,Televisions
194,PANASONIC,TH-60CX700Z,Malaysia,547.0,3.5,Televisions
195,PANASONIC,TH-65CX640Z,Malaysia,511.0,4.5,Televisions
196,PANASONIC,TH-65CX700Z,Malaysia,511.0,4.5,Televisions
197,SAMSUNG,UA55J5500ASXNZ,Malaysia,279.0,5.5,Televisions
198,SAMSUNG,UA48J6200AW,South Korea,236.0,5.5,Televisions
199,SAMSUNG,UA50JU7000W,South Korea,305.0,4.5,Televisions
200,SAMSUNG,UA55JS8000W,South Korea,331.0,5.0,Televisions
201,SAMSUNG,UA55J6200AW,South Korea,286.0,5.5,Televisions
202,SAMSUNG,UA60J6200AW,South Korea,321.0,6.0,Televisions
203,SAMSUNG,UA65JS8000W,South Korea,404.0,5.5,Televisions
204,SAMSUNG,UA88JS9500W,South Korea,929.0,4.5,Televisions
205,DICK SMITH,GE6982,China,93.0,4.5,Televisions
206,DICK SMITH,GE6985,China,160.0,4.0,Televisions
207,SAMSUNG,UA60JU7000W,South Korea,411.0,4.5,Televisions
208,TANDY,GE6924,China,240.0,4.0,Televisions
209,TANDY,GE6925,China,450.0,3.5,Televisions
210,PANASONIC,TH-50CX700Z,Malaysia,320.0,4.0,Televisions
211,BAUHN,ATVU42-515,China,286.0,3.5,Televisions
212,SAMSUNG,HG32AD450SW,Malaysia,95.0,6.0,Televisions
213,SONY,KD-55X9000C,Malaysia,504.0,3.0,Televisions
214,SONY,KD-65X9000C,Malaysia,577.0,4.0,Televisions
215,SONY,KD-75X9100C,Malaysia,628.0,4.5,Televisions
216,AUDIOSONIC,T2401,China,84.0,5.0,Televisions
217,PANASONIC,TH-55CX800A,Malaysia,414.0,4.0,Televisions
218,PANASONIC,TH-55CX800Z,Malaysia,414.0,4.0,Televisions
219,CHANGHONG,LED32D2200,China,130.0,5.0,Televisions
220,CHANGHONG,LED40D1050,China,180.0,5.0,Televisions
221,CHANGHONG,LED49D2300I,China,257.0,5.0,Televisions
222,PALSONIC,TFTV4055FL,China,172.0,5.0,Televisions
223,PALSONIC,TFTV4055FL/TFTV4055M,China,172.0,5.0,Televisions
224,PALSONIC,TFTV4055M,China,172.0,5.0,Televisions
225,PALSONIC,TFTV4255M,China,204.0,5.0,Televisions
226,PHILIPS,32PHT5100/79,China,147.0,4.5,Televisions
227,KOGAN,KALED19XXXVA,China,91.0,3.0,Televisions
228,PHILIPS,50PFT5100/79,China,386.0,3.5,Televisions
229,PHILIPS,55PFT5100/79,China,441.0,3.5,Televisions
230,KOGAN,KALED50XXXVA,China,345.0,4.0,Televisions
231,VERA,NM023-34LED,China,36.0,6.0,Televisions
232,TEAC,L236G1DTF4U,China,73.0,5.5,Televisions
233,TEAC,L236G1DTH4U,China,73.0,5.5,Televisions
234,TEAC,L236G1NTF4U,China,73.0,5.5,Televisions
235,TEAC,L236G1NTH4U,China,73.0,5.5,Televisions
236,TEAC,L236M8DTF4U,China,73.0,5.5,Televisions
237,TEAC,L236M8DTH4U,China,73.0,5.5,Televisions
238,TEAC,L236M8NTF4U,China,73.0,5.5,Televisions
239,TEAC,L236M8NTH4U,China,73.0,5.5,Televisions
240,TEAC,L240xxaxxxx,China,73.0,5.5,Televisions
241,TEAC,LEV24GD3FHD,China,73.0,5.5,Televisions
242,SAMSUNG,UA40JU6600SXNZ,Malaysia,214.0,4.5,Televisions
243,SAMSUNG,UA55JU6000W,Malaysia,294.0,5.5,Televisions
244,SAMSUNG,UA40JU6000,China,214.0,4.5,Televisions
245,SAMSUNG,UA40JU6000S,China,214.0,4.5,Televisions
246,SAMSUNG,UA40JU6000W,China,214.0,4.5,Televisions
247,SAMSUNG,UA48JU6000,China,254.0,5.0,Televisions
248,SAMSUNG,UA48JU6000S,China,254.0,5.0,Televisions
249,SAMSUNG,UA48JU6000W,China,254.0,5.0,Televisions
250,SAMSUNG,UA85JU7000W,Vietnam,845.0,4.5,Televisions
251,SAMSUNG,HG65AD890UK,Malaysia,412.0,5.5,Televisions
252,SAMSUNG,HG48AD890UK,China,299.0,4.0,Televisions
253,SAMSUNG,HG48AD690DW,Malaysia,156.0,7.0,Televisions
254,SAMSUNG,HG55AD890UK,South Korea,332.0,5.0,Televisions
255,SAMSUNG,HG40AD690DW,South Korea,145.0,6.0,Televisions
256,SAMSUNG,HG40AD590BW,South Korea,123.0,7.0,Televisions
257,TECO,LED32EHRTEBF,China,100.0,6.0,Televisions
258,TECO,LED32EHRDTEBF,China,100.0,6.0,Televisions
259,TEAC,LEDV2418FV,China,97.0,4.0,Televisions
260,TEAC,LEV32GD3HD,China,102.0,6.0,Televisions
261,PANASONIC,TH-65CX800A,Malaysia,516.0,4.5,Televisions
262,GVA,G24TDC15,China,93.0,4.5,Televisions
263,GVA,G24TV15,China,93.0,4.5,Televisions
264,GVA,"GVAMTC 24"" TV'S",China,93.0,4.5,Televisions
265,HITACHI,VZ325100,China,130.0,5.5,Televisions
266,HITACHI,VZ435100,China,257.0,4.5,Televisions
267,HITACHI,VZ436100,China,290.0,4.0,Televisions
268,HITACHI,VZ656100,China,530.0,4.5,Televisions
269,ONIX,UHD4215TAR,China,267.0,3.5,Televisions
270,PALSONIC,TFTV5855FL,China,495.0,3.5,Televisions
271,CHANGHONG,LED40D2200,China,203.0,4.5,Televisions
272,CHANGHONG,LED43D2200,China,221.0,5.0,Televisions
273,PENDO,PNDLHDU18,China,67.0,4.5,Televisions
274,SAMSUNG,UA82S9WAW,South Korea,882.0,3.0,Televisions
275,SAMSUNG,HG32AD590HW,South Korea,102.0,6.0,Televisions
276,SAMSUNG,HG32AD690DW,South Korea,102.0,6.0,Televisions
277,SONY,KD-49X8000C,Malaysia,343.0,4.0,Televisions
278,SONY,KD-55X8000C,Malaysia,409.0,4.0,Televisions
279,PALSONIC,TFTV3955MW,China,146.0,6.0,Televisions
280,GVA,G43TV15,China,219.0,4.5,Televisions
281,VEON,VN3219LEDDVD,China,134.0,4.5,Televisions
282,VEON,VN3299LEDDVD,China,134.0,4.5,Televisions
283,VEON,VN4099LED,China,225.0,4.0,Televisions
284,CHANGHONG,LED19D2200DV,China,60.0,5.0,Televisions
285,CHANGHONG,LED22D1080DVW,China,75.0,5.0,Televisions
286,CHANGHONG,LED32D1080DVW,China,95.0,6.0,Televisions
287,TEAC,LEV40GD3FHD,China,147.0,6.0,Televisions
288,PALSONIC,TFTV606FL,China,97.0,4.0,Televisions
289,TECO,LED50EFRTEBF,China,309.0,4.5,Televisions
290,KONKA,KDE55JT303A,New Zealand,310.0,5.0,Televisions
291,KONKA,KDG32JT542A,China,146.0,4.5,Televisions
292,KONKA,KDG50JT628A,China,342.0,4.0,Televisions
293,TECO,LED24EFRTFBF,China,94.0,4.5,Televisions
294,TECO,LED24EFRDTFBF,China,94.0,4.5,Televisions
295,SAMSUNG,HG65AD890WK,Malaysia,401.0,5.5,Televisions
296,KOGAN,KALED65XXXYA,China,713.0,3.0,Televisions
297,CLEARVIEW,PT19,China,55.0,5.5,Televisions
298,ONIX,KDI55JT545A,China,343.0,4.5,Televisions
299,KOGAN,KALED28DVDVB,China,86.0,6.0,Televisions
300,SONIQ,E43V15B-AU,China,205.0,5.0,Televisions
301,SONIQ,E43V15B-NZ,China,205.0,5.0,Televisions
302,SONIQ,E43V15B-XX,China,205.0,5.0,Televisions
303,CHANGHONG,LED49D2200,China,295.0,4.5,Televisions
304,CHANGHONG,LED24D2200,China,82.0,5.0,Televisions
305,RV MEDIA,043169,China,99.0,3.5,Televisions
306,RV MEDIA,043195,China,103.0,4.0,Televisions
307,VEON,VN5519LED,China,367.0,4.5,Televisions
308,VEON,VN2212LED-A,China,91.0,4.0,Televisions
309,VEON,VN1912LEDDVD-A,China,76.0,4.0,Televisions
310,VEON,VN1912LED-A,China,90.0,3.0,Televisions
311,VEON,VN2481LED,China,105.0,4.0,Televisions
312,VEON,VN24J1LEDDVD,China,105.0,4.0,Televisions
313,GVA,G18TVC15,China,76.0,4.0,Televisions
314,KOGAN,KALED43SMTZA,China,278.0,3.5,Televisions
315,HISENSE,65K321UW,China,415.0,5.5,Televisions
316,GVA,G49TV15,China,354.0,3.5,Televisions
317,SAMSUNG,UA60JS7200W,Malaysia,397.0,5.0,Televisions
318,SAMSUNG,HG55AD690EW,Malaysia,215.0,7.0,Televisions
319,HISENSE,55K720UW,China,381.0,4.5,Televisions
320,HISENSE,65K720UWG,China,520.0,4.5,Televisions
321,PALSONIC,TFTV4855M,China,306.0,4.0,Televisions
322,HISENSE,58K700UWD,China,462.0,4.0,Televisions
323,JVC,LT-50N551A,China,280.0,5.0,Televisions
324,CHANGHONG,UD49C5500I,China,350.0,4.0,Televisions
325,CHANGHONG,UD42C5500I,China,258.0,4.0,Televisions
326,JVC,LT-40N551A,China,190.0,4.5,Televisions
327,JVC,LT-40ND51A,China,180.0,5.0,Televisions
328,JVC,LT-65N550A,China,570.0,4.0,Televisions
329,SONIQ,E43V15C-AU,China,200.0,5.0,Televisions
330,SONIQ,E43V15C-NZ,China,200.0,5.0,Televisions
331,SONIQ,E43V15C-XX,China,200.0,5.0,Televisions
332,KOGAN,KALED55XXXZC,China,350.0,4.5,Televisions
333,SONIQ,E43V15D-AU,China,207.0,5.0,Televisions
334,SONIQ,E43V15D-NZ,China,207.0,5.0,Televisions
335,SONIQ,E43V15D-XX,China,207.0,5.0,Televisions
336,JVC,LT-28ND35A,China,115.0,4.5,Televisions
337,JVC,LT-48N550Z,China,215.0,5.5,Televisions
338,JVC,LT-65N550Z,China,590.0,3.5,Televisions
339,JVC,LT-58N550Z,China,405.0,4.5,Televisions
340,CHANGHONG,LED24D1050DV,China,83.0,5.0,Televisions
341,CHANGHONG,LED58D2600,China,376.0,5.0,Televisions
342,KOGAN,KALED55XXXVA,China,233.0,6.0,Televisions
343,PLATINUM,PT1918LEDDVD,China,65.0,4.5,Televisions
344,KONKA,KDL40JT628A,China,223.0,4.0,Televisions
345,PENDO,PNDLFHU55,China,350.0,4.5,Televisions
346,KOGAN,KALED16DVDZB,China,42.0,5.5,Televisions
347,PALSONIC,TFTV1910M,China,69.0,4.5,Televisions
348,PALSONIC,TFTV2210M,China,81.0,4.5,Televisions
349,PALSONIC,TFTV2210FL,China,92.0,4.0,Televisions
350,PALSONIC,TFTV2410FL,China,87.0,4.5,Televisions
351,PALSONIC,TFTV2410M,China,90.0,4.5,Televisions
352,HISENSE,55K220PWG,China,380.0,4.5,Televisions
354,PALSONIC,TFTV8055M/TFTV8055MW,China,96.0,6.0,Televisions
355,PALSONIC,TFTV8055MW,China,96.0,6.0,Televisions
356,SONIQ,E32V15D-AU,China,139.0,4.5,Televisions
357,SONIQ,E32V15D-NZ,China,139.0,4.5,Televisions
358,SONIQ,SONIQ,China,139.0,4.5,Televisions
359,PLATINUM,PT 3218LED,China,90.0,6.0,Televisions
360,PLATINUM,PT2418 LED,China,73.0,5.5,Televisions
361,PLATINUM,PT4018LED,China,141.0,6.0,Televisions
362,PLATINUM,PT5518LED,China,233.0,6.0,Televisions
363,KOGAN,KALED24DVDZD,China,112.0,3.5,Televisions
364,SPHERE,OX195LED,China,91.0,3.5,Televisions
365,HISENSE,75K700UWD,China,678.0,4.5,Televisions
366,SPHERE,OX215LED,China,92.0,4.0,Televisions
367,JVC,LT-32N355A,China,130.0,5.0,Televisions
368,SPHERE,OX236LED,China,116.0,3.5,Televisions
369,JVC,LT-32ND36A,China,135.0,4.5,Televisions
370,JVC,LT-39N550A,China,165.0,5.0,Televisions
371,KOGAN,KALED49SMTZA,China,335.0,4.0,Televisions
372,HISENSE,65K3500PW,China,366.0,6.0,Televisions
373,TECO,LED50FFRTIBF,China,280.0,5.0,Televisions
374,JVC,LT-55NU57A,China,520.0,3.0,Televisions
375,SONIQ,S32V15A-AU,China,143.0,4.5,Televisions
376,SONIQ,S32V15A-NZ,China,143.0,4.5,Televisions
377,SONIQ,S32V15A-XX,China,143.0,4.5,Televisions
378,SONIQ,E24Z15A-AU,China,102.0,4.0,Televisions
379,SONIQ,E24Z15A-NZ,China,102.0,4.0,Televisions
380,SONIQ,E24Z15A-XX,China,102.0,4.0,Televisions
381,CHANGHONG,LED55D2200,China,368.0,4.5,Televisions
382,CHANGHONG,LED40D2300I,China,185.0,5.0,Televisions
383,CHANGHONG,LED39D2200,China,148.0,5.5,Televisions
384,SONIQ,E24Z15B-AU  REV.A,China,90.0,4.5,Televisions
385,SONIQ,50” FullHD LED LCD Smart TV,China,382.0,3.5,Televisions
386,SONIQ,S50VX15A-AU,China,382.0,3.5,Televisions
387,SONIQ,S50VX15A-NZ,China,382.0,3.5,Televisions
388,SONIQ,43” FullHD LED LCD Smart TV,China,247.0,4.0,Televisions
389,SONIQ,S43V15A-AU,China,247.0,4.0,Televisions
390,SONIQ,S43V15A-NZ,China,247.0,4.0,Televisions
391,PHILIPS,55PFT6200/79,China,202.0,7.0,Televisions
392,DICK SMITH,GE6989,China,360.0,3.5,Televisions
393,DICK SMITH,GE6991,China,450.0,3.5,Televisions
394,DICK SMITH,GE6992,China,720.0,3.0,Televisions
395,DICK SMITH,GE6993,China,280.0,3.5,Televisions
396,SONY,KDL-40W650D,Malaysia,166.0,5.5,Televisions
397,JVC,LT-40ND56A,China,221.0,4.0,Televisions
398,JVC,LT-58N550A,China,427.0,4.0,Televisions
399,JVC,LT-32N646A,China,120.0,5.0,Televisions
400,DICK SMITH,GE6994,China,240.0,4.0,Televisions
401,BAUHN,ATV40-1015,China,210.0,4.5,Televisions
402,JVC,LT-55NU58A,China,552.0,3.0,Televisions
403,JVC,LT-55NU50A,China,503.0,3.0,Televisions
404,JVC,LT-65NU50A,China,763.0,2.5,Televisions
405,KOGAN,KALED32SMTZC,China,164.0,4.0,Televisions
406,JVC,LT-50NU56Z,China,441.0,3.0,Televisions
407,JVC,LT-55NU56Z,China,499.0,3.0,Televisions
408,JVC,LT-43N552A,China,225.0,4.5,Televisions
409,VEON,V50FHDM,China,352.0,4.0,Televisions
410,BAUHN,ATVU48-1015,China,338.0,3.5,Televisions
411,VEON,VN4019LEDDVD,China,210.0,4.5,Televisions
413,JVC,LT-49N552A,China,335.0,4.0,Televisions
414,JVC,LT-55N552A,China,420.0,4.0,Televisions
415,JVC,LT-65N552A,China,520.0,4.5,Televisions
416,SONIQ,S65VX15A-AU,China,550.0,4.0,Televisions
417,SONIQ,S65VX15A-NZ,China,550.0,4.0,Televisions
418,SONIQ,S65VX15A-XX,China,550.0,4.0,Televisions
419,SONY,KDL-32W600D,Malaysia,109.0,5.5,Televisions
420,CHANGHONG,LED32D2300I,China,130.0,5.0,Televisions
421,BAUHN,ATV32H-1215,China,180.0,3.5,Televisions
